file,filesize,DATE-OBS,UT-STR,EXPTIME,UT-END,DATA-TYP,OBJECT,FILTER,POL-AGL1,PA,INSROT,IMGROT,WAVEPLAT,SHUTTER,AIRMASS,ZD,ALTITUDE,AZIMUTH,DITH_NUM,DITH_NTH,DITH_RAD,NAXIS1,NAXIS2,BIN-FCT1,BIN-FCT2,RA2000,DEC2000,DOM-HUM,DOM-TMP,OUT-HUM,OUT-TMP,OUT-WND,WEATHER,NICTMP1,NICTMP2,NICTMP3,NICTMP4,NICTMP5,NICHEAT,DET-ID,OERAY
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0367_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:49:03.617,2,09:49:07.805,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:43:54.540,-09:47:58.21,38.0,24.0,65.0,21.1,1.1,,78.67,74.41,73.98,76.59,56.21,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0367_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:49:03.617,2,09:49:07.805,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:43:54.540,-09:47:58.21,38.0,24.0,65.0,21.1,1.1,,78.67,74.41,73.98,76.59,56.21,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0368_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:49:17.204,2,09:49:21.389,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:44:08.074,-09:47:58.42,38.0,24.0,65.0,21.1,1.1,,78.65,74.41,74.02,76.6,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0368_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:49:17.204,2,09:49:21.389,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:44:08.074,-09:47:58.42,38.0,24.0,65.0,21.1,1.1,,78.65,74.41,74.02,76.6,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0369_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:49:35.502,2,09:49:39.668,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:44:27.122,-09:47:58.59,38.0,24.0,65.0,21.1,1.1,,78.65,74.46,73.99,76.6,56.16,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0369_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:49:35.502,2,09:49:39.668,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:44:27.122,-09:47:58.59,38.0,24.0,65.0,21.1,1.1,,78.65,74.46,73.99,76.6,56.16,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0370_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:49:49.82,2,09:49:53.244,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,13:44:40.146,-09:47:58.82,38.0,24.0,65.0,21.1,1.1,,78.68,74.41,74.01,76.61,56.16,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0370_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:49:49.82,2,09:49:53.244,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,13:44:40.146,-09:47:58.82,38.0,24.0,65.0,21.1,1.1,,78.68,74.41,74.01,76.61,56.16,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0371_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:50:02.684,2,09:50:06.802,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:44:54.684,-09:47:58.98,38.0,23.9,65.0,21.1,1.1,,78.67,74.44,74.02,76.6,56.16,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0371_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:50:02.684,2,09:50:06.802,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:44:54.684,-09:47:58.98,38.0,23.9,65.0,21.1,1.1,,78.67,74.44,74.02,76.6,56.16,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0372_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:50:16.192,2,09:50:20.352,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:45:07.714,-09:47:59.20,38.0,23.9,65.0,21.1,1.1,,78.66,74.44,74.08,76.6,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0372_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:50:16.192,2,09:50:20.352,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99981,0,0,0,151,441,1,1,13:45:07.714,-09:47:59.20,38.0,23.9,65.0,21.1,1.1,,78.66,74.44,74.08,76.6,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0373_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:50:34.475,2,09:50:38.671,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:45:26.258,-09:47:59.40,38.0,23.9,65.0,21.1,1.1,,78.7,74.46,74.08,76.63,56.16,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0373_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:50:34.475,2,09:50:38.671,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:45:26.258,-09:47:59.40,38.0,23.9,65.0,21.1,1.1,,78.7,74.46,74.08,76.63,56.16,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0374_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:50:48.50,2,09:50:52.196,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:45:39.790,-09:47:59.53,38.0,23.9,65.0,21.1,1.1,,78.68,74.45,74.02,76.63,56.17,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0374_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:50:48.50,2,09:50:52.196,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:45:39.790,-09:47:59.53,38.0,23.9,65.0,21.1,1.1,,78.68,74.45,74.02,76.63,56.17,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0375_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:51:01.633,2,09:51:05.820,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:45:52.821,-09:47:59.87,38.0,23.9,65.0,21.1,1.1,,78.7,74.45,74.02,76.61,56.15,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0375_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:51:01.633,2,09:51:05.820,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.30002,35.69998,-39.9998,0,0,0,151,441,1,1,13:45:52.821,-09:47:59.87,38.0,23.9,65.0,21.1,1.1,,78.7,74.45,74.02,76.61,56.15,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0376_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:51:15.208,2,09:51:19.360,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:46:07.358,-09:47:59.95,38.0,23.9,65.0,21.1,1.1,,78.68,74.45,74.02,76.62,56.18,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0376_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:51:15.208,2,09:51:19.360,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:46:07.358,-09:47:59.95,38.0,23.9,65.0,21.1,1.1,,78.68,74.45,74.02,76.62,56.18,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0377_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:51:33.456,2,09:51:37.656,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,13:46:24.893,-09:48:00.20,38.0,23.9,65.0,21.1,1.2,,78.7,74.43,74.01,76.66,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0377_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:51:33.456,2,09:51:37.656,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.9998,0,0,0,151,441,1,1,13:46:24.893,-09:48:00.20,38.0,23.9,65.0,21.1,1.2,,78.7,74.43,74.01,76.66,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0378_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:51:47.40,2,09:51:51.190,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,13:46:38.927,-09:48:00.37,38.0,23.9,65.0,21.1,1.2,,78.71,74.4,74.04,76.66,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0378_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:51:47.40,2,09:51:51.190,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.30002,35.69998,-39.99981,0,0,0,151,441,1,1,13:46:38.927,-09:48:00.37,38.0,23.9,65.0,21.1,1.2,,78.71,74.4,74.04,76.66,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0379_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:52:00.595,2,09:52:04.745,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:46:52.965,-09:48:00.52,38.0,23.9,65.0,21.1,1.2,,78.7,74.47,74.05,76.63,56.21,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0379_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:52:00.595,2,09:52:04.745,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:46:52.965,-09:48:00.52,38.0,23.9,65.0,21.1,1.2,,78.7,74.47,74.05,76.63,56.21,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0380_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:52:14.168,2,09:52:18.350,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:47:05.991,-09:48:00.74,38.0,23.9,65.0,21.1,1.2,,78.71,74.46,74.06,76.62,56.17,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0380_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:52:14.168,2,09:52:18.350,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:47:05.991,-09:48:00.74,38.0,23.9,65.0,21.1,1.2,,78.71,74.46,74.06,76.62,56.17,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0381_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:52:32.538,2,09:52:36.696,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99987,0,0,0,151,441,1,1,13:47:24.545,-09:48:00.89,38.0,23.9,65.0,21.1,1.3,,78.68,74.44,74.04,76.63,56.18,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0381_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:52:32.538,2,09:52:36.696,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99987,0,0,0,151,441,1,1,13:47:24.545,-09:48:00.89,38.0,23.9,65.0,21.1,1.3,,78.68,74.44,74.04,76.63,56.18,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0382_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:52:46.84,2,09:52:50.254,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:47:38.073,-09:48:01.15,38.0,23.9,65.0,21.1,1.3,,78.68,74.44,74.04,76.62,56.17,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0382_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:52:46.84,2,09:52:50.254,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99984,0,0,0,151,441,1,1,13:47:38.073,-09:48:01.15,38.0,23.9,65.0,21.1,1.3,,78.68,74.44,74.04,76.62,56.17,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0383_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:52:59.670,2,09:53:03.855,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99981,0,0,0,151,441,1,1,13:47:52.099,-09:48:01.35,38.0,23.9,66.0,21.0,1.3,,78.7,74.44,74.02,76.66,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0383_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:52:59.670,2,09:53:03.855,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99981,0,0,0,151,441,1,1,13:47:52.099,-09:48:01.35,38.0,23.9,66.0,21.0,1.3,,78.7,74.44,74.02,76.66,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0384_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:53:13.249,2,09:53:17.428,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:48:05.641,-09:48:01.53,38.0,23.9,66.0,21.0,1.3,,78.71,74.46,74.04,76.63,56.17,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0384_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:53:13.249,2,09:53:17.428,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:48:05.641,-09:48:01.53,38.0,23.9,66.0,21.0,1.3,,78.71,74.46,74.04,76.63,56.17,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0385_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:53:31.543,2,09:53:35.703,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:48:23.680,-09:48:01.76,38.0,23.9,66.0,21.0,1.4,,78.72,74.48,74.06,76.64,56.18,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0385_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:53:31.543,2,09:53:35.703,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:48:23.680,-09:48:01.76,38.0,23.9,66.0,21.0,1.4,,78.72,74.48,74.06,76.64,56.18,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0386_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:53:45.98,2,09:53:49.256,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,13:48:36.709,-09:48:01.95,38.0,23.9,66.0,21.0,1.4,,78.72,74.45,74.05,76.63,56.24,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0386_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:53:45.98,2,09:53:49.256,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99983,0,0,0,151,441,1,1,13:48:36.709,-09:48:01.95,38.0,23.9,66.0,21.0,1.4,,78.72,74.45,74.05,76.63,56.24,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0387_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:53:58.719,2,09:54:02.899,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:48:51.240,-09:48:02.18,38.0,23.9,67.0,21.0,1.4,,78.73,74.53,74.06,76.64,56.16,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0387_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:53:58.719,2,09:54:02.899,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99981,0,0,0,151,441,1,1,13:48:51.240,-09:48:02.18,38.0,23.9,67.0,21.0,1.4,,78.73,74.53,74.06,76.64,56.16,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0388_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:54:12.672,2,09:54:16.834,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,13:49:04.780,-09:48:02.28,38.0,23.9,67.0,21.0,1.4,,78.73,74.45,74.02,76.64,56.22,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0388_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:54:12.672,2,09:54:16.834,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99986,0,0,0,151,441,1,1,13:49:04.780,-09:48:02.28,38.0,23.9,67.0,21.0,1.4,,78.73,74.45,74.02,76.64,56.22,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0389_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:54:30.960,2,09:54:35.120,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:49:23.825,-09:48:02.59,38.0,23.9,67.0,21.0,1.4,,78.72,74.46,74.07,76.69,56.17,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0389_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:54:30.960,2,09:54:35.120,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:49:23.825,-09:48:02.59,38.0,23.9,67.0,21.0,1.4,,78.72,74.46,74.07,76.69,56.17,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0390_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:54:44.495,2,09:54:48.659,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:49:36.851,-09:48:02.82,38.0,23.9,67.0,21.0,1.4,,78.75,74.52,74.09,76.68,56.18,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0390_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:54:44.495,2,09:54:48.659,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99982,0,0,0,151,441,1,1,13:49:36.851,-09:48:02.82,38.0,23.9,67.0,21.0,1.4,,78.75,74.52,74.09,76.68,56.18,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0391_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:54:59.44,2,09:55:03.219,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:49:51.384,-09:48:02.99,38.0,23.9,67.0,21.0,1.5,,78.72,74.5,74.07,76.63,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0391_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:54:59.44,2,09:55:03.219,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:49:51.384,-09:48:02.99,38.0,23.9,67.0,21.0,1.5,,78.72,74.5,74.07,76.63,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0392_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:55:12.599,2,09:55:16.752,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:50:04.421,-09:48:03.15,38.0,23.9,67.0,21.0,1.5,,78.74,74.5,74.05,76.66,56.23,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0392_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:55:12.599,2,09:55:16.752,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:50:04.421,-09:48:03.15,38.0,23.9,67.0,21.0,1.5,,78.74,74.5,74.05,76.66,56.23,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0393_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:55:30.902,2,09:55:35.87,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:50:23.463,-09:48:03.40,38.0,23.9,67.0,21.0,1.5,,78.73,74.47,74.09,76.67,56.21,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0393_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:55:30.902,2,09:55:35.87,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99984,0,0,0,151,441,1,1,13:50:23.463,-09:48:03.40,38.0,23.9,67.0,21.0,1.5,,78.73,74.47,74.09,76.67,56.21,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0394_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:55:44.501,2,09:55:48.688,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:50:36.491,-09:48:03.57,38.0,23.9,67.0,21.0,1.5,,78.76,74.48,74.06,76.66,56.19,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0394_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:55:44.501,2,09:55:48.688,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.29998,35.70002,-39.99983,0,0,0,151,441,1,1,13:50:36.491,-09:48:03.57,38.0,23.9,67.0,21.0,1.5,,78.76,74.48,74.06,76.66,56.19,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0395_FLAT_2.0_22.5_+045_e.fits,146880,2020-06-03,09:55:58.97,2,09:56:02.246,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,13:50:51.024,-09:48:03.91,38.0,23.9,67.0,20.9,1.5,,78.72,74.46,74.09,76.67,56.22,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0395_FLAT_2.0_22.5_+045_o.fits,146880,2020-06-03,09:55:58.97,2,09:56:02.246,OBJECT,FLAT,H,22.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.9998,0,0,0,151,441,1,1,13:50:51.024,-09:48:03.91,38.0,23.9,67.0,20.9,1.5,,78.72,74.46,74.09,76.67,56.22,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0396_FLAT_2.0_67.5_+045_e.fits,146880,2020-06-03,09:56:12.47,2,09:56:16.242,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:51:04.060,-09:48:04.04,38.0,23.9,67.0,20.9,1.5,,78.72,74.5,74.08,76.66,56.18,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0396_FLAT_2.0_67.5_+045_o.fits,146880,2020-06-03,09:56:12.47,2,09:56:16.242,OBJECT,FLAT,H,67.5,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99983,0,0,0,151,441,1,1,13:51:04.060,-09:48:04.04,38.0,23.9,67.0,20.9,1.5,,78.72,74.5,74.08,76.66,56.18,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0397_FLAT_2.0_00.0_+045_e.fits,146880,2020-06-03,09:56:30.335,2,09:56:34.499,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:51:22.600,-09:48:04.28,38.0,23.9,67.0,20.9,1.5,,78.73,74.5,74.06,76.67,56.21,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0397_FLAT_2.0_00.0_+045_o.fits,146880,2020-06-03,09:56:30.335,2,09:56:34.499,OBJECT,FLAT,H,0.0,-77.6,45.0,103.812,in,pol,1.711,54.29999,35.70001,-39.99982,0,0,0,151,441,1,1,13:51:22.600,-09:48:04.28,38.0,23.9,67.0,20.9,1.5,,78.73,74.5,74.06,76.67,56.21,0,2,o
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0398_FLAT_2.0_45.0_+045_e.fits,146880,2020-06-03,09:56:43.914,2,09:56:48.90,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:51:36.139,-09:48:04.45,38.0,23.9,67.0,20.9,1.6,,78.73,74.48,74.07,76.66,56.22,0,2,e
Flat_dome_20200603_NHAO_NIC/reduced/h_20200603_0398_FLAT_2.0_45.0_+045_o.fits,146880,2020-06-03,09:56:43.914,2,09:56:48.90,OBJECT,FLAT,H,45.0,-77.6,45.0,103.812,in,pol,1.711,54.3,35.7,-39.99985,0,0,0,151,441,1,1,13:51:36.139,-09:48:04.45,38.0,23.9,67.0,20.9,1.6,,78.73,74.48,74.07,76.66,56.22,0,2,o
